"resource","app","nodes","cores","task_id","metric_type","metric","value","units"
"amazon-graviton3-64","nwchem",1,64,3858766,"parameter","job_id",316150,NA
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Global Arrays 'Accumulate' Amount",306.12945556640625,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Global Arrays 'Accumulate' Calls",84900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Global Arrays 'Get' Amount",716.20941162109375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Global Arrays 'Get' Calls",15900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","User Time",29.6,"Second"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","Wall Clock Time",29.8,"Second"
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858766,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"parameter","job_id",307916,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Global Arrays 'Accumulate' Amount",301.361083984375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Global Arrays 'Accumulate' Calls",76600,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Global Arrays 'Get' Amount",723.83880615234375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Global Arrays 'Get' Calls",15900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","User Time",29,"Second"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","Wall Clock Time",29.2,"Second"
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858758,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"parameter","job_id",299673,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Global Arrays 'Accumulate' Amount",310.8978271484375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Global Arrays 'Accumulate' Calls",87400,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Global Arrays 'Get' Amount",717.1630859375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Global Arrays 'Get' Calls",15900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","User Time",29.5,"Second"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","Wall Clock Time",29.7,"Second"
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858744,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"parameter","job_id",291441,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Global Arrays 'Accumulate' Amount",311.85150146484375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Global Arrays 'Accumulate' Calls",89300,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Global Arrays 'Get' Amount",717.1630859375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Global Arrays 'Get' Calls",15900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Global Arrays 'Put' Amount",97.2747802734375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","User Time",29.5,"Second"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","Wall Clock Time",29.7,"Second"
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858731,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"parameter","job_id",283210,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Global Arrays 'Accumulate' Amount",304.22210693359375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Global Arrays 'Accumulate' Calls",76700,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Global Arrays 'Get' Amount",723.83880615234375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Global Arrays 'Get' Calls",15900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","User Time",29.5,"Second"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","Wall Clock Time",29.7,"Second"
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858715,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"parameter","job_id",257895,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Global Arrays 'Accumulate' Amount",316.619873046875,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Global Arrays 'Accumulate' Calls",92100,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Global Arrays 'Get' Amount",710.48736572265625,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Global Arrays 'Get' Calls",15800,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","User Time",29.4,"Second"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","Wall Clock Time",29.6,"Second"
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858705,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"parameter","job_id",249360,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Global Arrays 'Accumulate' Amount",313.75885009765625,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Global Arrays 'Accumulate' Calls",88900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Global Arrays 'Get' Amount",723.83880615234375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Global Arrays 'Get' Calls",15900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","User Time",29.2,"Second"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","Wall Clock Time",29.5,"Second"
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858693,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"parameter","job_id",241076,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Global Arrays 'Accumulate' Amount",319.48089599609375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Global Arrays 'Accumulate' Calls",92900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Global Arrays 'Get' Amount",710.48736572265625,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Global Arrays 'Get' Calls",15800,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","User Time",29.4,"Second"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","Wall Clock Time",29.6,"Second"
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858685,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"parameter","job_id",232783,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Global Arrays 'Accumulate' Amount",303.2684326171875,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Global Arrays 'Accumulate' Calls",78400,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Global Arrays 'Get' Amount",716.20941162109375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Global Arrays 'Get' Calls",15900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","User Time",29.9,"Second"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","Wall Clock Time",30.1,"Second"
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858677,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"parameter","job_id",224587,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","App kernel executable exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Global Arrays 'Accumulate' Amount",320.4345703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Global Arrays 'Accumulate' Calls",94400,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Global Arrays 'Create' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Global Arrays 'Destroy' Calls",590,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Global Arrays 'Get' Amount",717.1630859375,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Global Arrays 'Get' Calls",15900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Global Arrays 'Put' Amount",96.32110595703125,"MByte"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Global Arrays 'Put' Calls",11900,"Number of Calls"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","User Time",29.2,"Second"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","Wall Clock Time",29.4,"Second"
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","nwchem",1,64,3858669,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858838,"parameter","job_id",396536,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","All Data Group Write Time",0.8029225799999999,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","All Grid Level 00 Calculation Time",156.24533299999993,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","All Grid Level 01 Calculation Time",285.25081394000006,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","All Grid Level 02 Calculation Time",151.22253014999998,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","App kernel executable exists",0,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Boundary Conditions Setting Time",89.73147898999999,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Communication Transpose Time",1.397202147,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Final Simulation Time",26.413126,"Enzo Time Unit"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Gravitational Potential Field Computing Time",13.597264819999996,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Grid Hierarchy Rebuilding Time",42.85093220999999,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Hydro Equations Solving Time",155.5925326,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Poisson Equation Solving Time",77.85188758849999,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Radiative Transfer Calculation Time",186.17092955529,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Total Cycles",161,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Total Time Spent in Cycles",847.8806563999997,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","Wall Clock Time",848.156509,"Second"
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858838,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858830,"parameter","job_id",388368,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","All Data Group Write Time",0.8069865700000001,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","All Grid Level 00 Calculation Time",157.16601079999998,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","All Grid Level 01 Calculation Time",278.19121078,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","All Grid Level 02 Calculation Time",145.58907227000003,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","App kernel executable exists",0,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Boundary Conditions Setting Time",86.41922505000001,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Communication Transpose Time",1.3864696650000008,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Final Simulation Time",26.413126,"Enzo Time Unit"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Gravitational Potential Field Computing Time",13.430106739999998,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Grid Hierarchy Rebuilding Time",41.67410287,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Hydro Equations Solving Time",151.40175250000001,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Poisson Equation Solving Time",76.08076474029998,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Radiative Transfer Calculation Time",123.25365972245001,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Total Cycles",160,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Total Time Spent in Cycles",771.6047479999999,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","Wall Clock Time",771.881579,"Second"
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858830,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858823,"parameter","job_id",380052,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","All Data Group Write Time",0.87145999,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","All Grid Level 00 Calculation Time",156.4524560999999,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","All Grid Level 01 Calculation Time",268.04608968,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","All Grid Level 02 Calculation Time",147.69690776000002,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","App kernel executable exists",0,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Boundary Conditions Setting Time",83.85171663,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Communication Transpose Time",1.4276673930000003,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Final Simulation Time",26.413126,"Enzo Time Unit"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Gravitational Potential Field Computing Time",13.790943029999996,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Grid Hierarchy Rebuilding Time",41.68085794999999,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Hydro Equations Solving Time",152.64328350000002,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Poisson Equation Solving Time",77.1614934327,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Radiative Transfer Calculation Time",135.81376912671,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Task working directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Task working directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Total Cycles",160,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Total Time Spent in Cycles",775.0354255999999,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","Wall Clock Time",775.309108,"Second"
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","local scratch directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858823,"statistic","local scratch directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858817,"parameter","job_id",371878,NA
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","All Data Group Write Time",0.80223271,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","All Grid Level 00 Calculation Time",157.46003060000007,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","All Grid Level 01 Calculation Time",273.53542358000004,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","All Grid Level 02 Calculation Time",150.38314649,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","App kernel executable exists",0,NA
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","App kernel input exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Boundary Conditions Setting Time",86.08484028,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Communication Transpose Time",1.367347329999999,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Final Simulation Time",26.413126,"Enzo Time Unit"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Gravitational Potential Field Computing Time",13.674688430000003,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Grid Hierarchy Rebuilding Time",41.73566057000001,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Hydro Equations Solving Time",152.7393565,"Second"
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Network scratch directory accessible",1,NA
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Network scratch directory exists",1,NA
"amazon-graviton3-64","enzo",1,64,3858817,"statistic","Poisson Equation Solving Time",77.33497036309998,"Second"
